Date,Time,"Wetness (S-LWA 20759914:9895688-1), %","Solar Radiation (S-LIB 20759914:9903142-1), W/m^2","RH (S-THB 20759914:9909397-2), %","Dew Point (S-THB 20759914:9909397-3), *F","Pressure (S-BPB 20759914:10661037-1), inHg","Rain (S-RGF 20759914:20538794-1), in","Water Content (S-SMD 20759914:20538936-1), m^3/m^3","Battery (RX3000 BATTERY 20759914:20759914-B), V","Wind Speed (S-WCF 20759914:20941310-1), mph","Gust Speed (S-WCF 20759914:20941310-2), mph","Wind Direction (S-WCF 20759914:20941310-3), *","Temperature (S-THB 20759914:9909397-1), *F","Temperature (S-TMB 20759914:20160651-1), *F","Wind Speed (S-WCA 20759914:9907761-1), mph","Gust Speed (S-WCA 20759914:9907761-2), mph","Wind Direction (S-WCA 20759914:9907761-3), *","Temperature (S-THB 20759914:9909397-1), *F","Temperature (S-TMB 20759914:20160651-1), *F","Wetness (S-LWA 20759914:9895688-1), %","Solar Radiation (S-LIB 20759914:9903142-1), W/m^2","Wind Speed (S-WCA 20759914:9907761-1), mph","Gust Speed (S-WCA 20759914:9907761-2), mph","Wind Direction (S-WCA 20759914:9907761-3), *","Temperature (S-THB 20759914:9909397-1), *F","RH (S-THB 20759914:9909397-2), %","Dew Point (S-THB 20759914:9909397-3), *F","Pressure (S-BPB 20759914:10661037-1), inHg","Temperature (S-TMB 20759914:20160651-1), *F","Rain (S-RGF 20759914:20538794-1), in","Water Content (S-SMD 20759914:20538936-1), m^3/m^3","Battery (RX3000 BATTERY 20759914:20759914-B), V"
08/26/20,01:45:00,0.0,1,63.90,53.43,29.691,0.000,0.2064,4.275,,,,,,4.6,10.4,0,65.96,70.89,,,,,,,,,,,,,
08/26/20,01:50:00,0.0,1,62.80,52.91,29.697,0.000,0.2070,4.275,,,,,,3.7,12.0,0,65.92,70.84,,,,,,,,,,,,,
08/26/20,01:55:00,0.0,1,62.80,52.95,29.697,0.000,0.2064,4.275,,,,,,4.2,8.7,0,65.96,70.80,,,,,,,,,,,,,
08/26/20,02:00:00,0.0,1,62.30,52.65,29.697,0.000,0.2064,4.275,,,,,,4.6,14.5,0,65.87,70.80,,,,,,,,,,,,,
08/26/20,02:05:00,0.0,1,61.70,52.35,29.700,0.000,0.2061,4.275,,,,,,5.0,12.9,0,65.83,70.72,,,,,,,,,,,,,
08/26/20,02:10:00,0.0,1,61.60,52.02,29.700,0.000,0.2056,4.275,,,,,,3.7,7.1,0,65.53,70.72,,,,,,,,,,,,,
08/26/20,02:15:00,0.0,1,61.50,51.78,29.697,0.000,0.2064,4.275,,,,,,2.9,7.9,0,65.32,70.67,,,,,,,,,,,,,
08/26/20,02:20:00,0.0,1,60.80,51.63,29.700,0.000,0.2064,4.262,,,,,,5.0,13.3,0,65.49,70.63,,,,,,,,,,,,,
08/26/20,02:25:00,0.0,1,60.60,51.42,29.706,0.000,0.2056,4.271,,,,,,4.6,10.0,0,65.36,70.59,,,,,,,,,,,,,
08/26/20,02:30:00,0.0,1,60.30,51.16,29.706,0.000,0.2043,4.272,,,,,,5.4,13.7,0,65.23,70.54,,,,,,,,,,,,,
08/26/20,02:35:00,0.0,1,60.60,51.06,29.709,0.000,0.2061,4.274,,,,,,3.7,7.9,0,64.97,70.54,,,,,,,,,,,,,
08/26/20,02:40:00,0.0,1,61.20,51.00,29.706,0.000,0.2078,4.274,,,,,,3.3,8.3,0,64.63,70.50,,,,,,,,,,,,,
08/26/20,02:45:00,0.0,1,61.50,50.89,29.706,0.000,0.2056,4.274,,,,,,3.7,8.7,0,64.37,70.46,,,,,,,,,,,,,
08/26/20,02:50:00,0.0,1,62.10,50.91,29.703,0.000,0.2061,4.274,,,,,,2.5,6.2,0,64.12,70.42,,,,,,,,,,,,,
08/26/20,02:55:00,0.0,1,62.20,50.67,29.706,0.000,0.2064,4.274,,,,,,2.1,7.1,0,63.82,70.37,,,,,,,,,,,,,
08/26/20,03:00:00,0.0,1,62.40,50.72,29.709,0.000,0.2061,4.274,,,,,,2.9,6.2,0,63.78,70.33,,,,,,,,,,,,,
08/26/20,03:05:00,0.0,1,61.70,50.61,29.709,0.000,0.2056,4.274,,,,,,3.7,12.5,0,63.99,70.29,,,,,,,,,,,,,
08/26/20,03:10:00,0.0,1,60.70,50.21,29.712,0.000,0.2061,4.274,,,,,,4.6,11.6,0,64.03,70.29,,,,,,,,,,,,,
08/26/20,03:15:00,0.0,1,60.80,49.69,29.715,0.000,0.2061,4.274,,,,,,2.5,6.2,0,63.43,70.20,,,,,,,,,,,,,
08/26/20,03:20:00,0.0,1,60.60,49.93,29.718,0.000,0.2061,4.253,,,,,,4.2,10.8,0,63.78,70.20,,,,,,,,,,,,,
08/26/20,03:25:00,0.0,1,59.80,49.45,29.718,0.000,0.2061,4.268,,,,,,3.3,7.9,0,63.65,70.16,,,,,,,,,,,,,
08/26/20,03:30:00,0.0,1,59.60,49.32,29.718,0.000,0.2061,4.269,,,,,,3.3,6.2,0,63.60,70.11,,,,,,,,,,,,,
08/26/20,03:35:00,0.0,1,60.20,49.35,29.715,0.000,0.2073,4.271,,,,,,2.9,7.5,0,63.35,70.07,,,,,,,,,,,,,
08/26/20,03:40:00,0.0,1,60.20,49.18,29.712,0.000,0.2056,4.272,,,,,,3.7,7.1,0,63.18,70.03,,,,,,,,,,,,,
08/26/20,03:45:00,0.0,1,60.10,49.30,29.712,0.000,0.2056,4.272,,,,,,4.6,10.4,0,63.35,70.03,,,,,,,,,,,,,
08/26/20,03:50:00,0.0,1,60.40,48.95,29.712,0.000,0.2061,4.272,,,,,,3.3,7.5,0,62.83,69.99,,,,,,,,,,,,,
08/26/20,03:55:00,0.0,1,61.10,48.94,29.712,0.000,0.2073,4.272,,,,,,2.5,6.2,0,62.49,69.94,,,,,,,,,,,,,
08/26/20,04:00:00,0.0,1,61.60,48.99,29.715,0.000,0.2056,4.272,,,,,,2.9,5.4,0,62.32,69.90,,,,,,,,,,,,,
08/26/20,04:05:00,0.0,1,62.30,48.73,29.715,0.000,0.2056,4.272,,,,,,1.7,5.4,0,61.72,69.86,,,,,,,,,,,,,
08/26/20,04:10:00,0.0,1,62.90,49.15,29.718,0.000,0.2061,4.272,,,,,,2.9,6.2,0,61.89,69.81,,,,,,,,,,,,,
08/26/20,04:15:00,0.0,1,62.70,49.26,29.718,0.000,0.2070,4.272,,,,,,3.7,8.3,0,62.10,69.77,,,,,,,,,,,,,
08/26/20,04:20:00,0.0,1,62.20,49.25,29.718,0.000,0.2061,4.256,,,,,,5.0,10.8,0,62.32,69.77,,,,,,,,,,,,,
08/26/20,04:25:00,0.0,1,62.40,48.97,29.718,0.000,0.2056,4.268,,,,,,2.9,7.9,0,61.93,69.73,,,,,,,,,,,,,
08/26/20,04:30:00,0.0,1,62.60,48.94,29.726,0.000,0.2070,4.269,,,,,,3.3,7.5,0,61.80,69.69,,,,,,,,,,,,,
08/26/20,04:35:00,0.0,1,62.80,49.06,29.729,0.000,0.2056,4.271,,,,,,3.7,9.1,0,61.85,69.64,,,,,,,,,,,,,
08/26/20,04:40:00,0.0,1,63.40,48.99,29.732,0.000,0.2056,4.271,,,,,,2.9,7.1,0,61.50,69.60,,,,,,,,,,,,,
08/26/20,04:45:00,0.0,1,63.50,49.16,29.726,0.000,0.2064,4.271,,,,,,3.7,8.3,0,61.63,69.56,,,,,,,,,,,,,
08/26/20,04:50:00,0.0,1,63.70,48.96,29.729,0.000,0.2073,4.271,,,,,,2.9,8.3,0,61.33,69.51,,,,,,,,,,,,,
08/26/20,04:55:00,0.0,1,64.30,48.92,29.729,0.000,0.2056,4.271,,,,,,2.1,6.6,0,61.03,69.51,,,,,,,,,,,,,
08/26/20,05:00:00,0.0,1,65.00,48.77,29.729,0.000,0.2056,4.272,,,,,,1.2,3.3,0,60.56,69.47,,,,,,,,,,,,,
08/26/20,05:05:00,0.0,1,65.30,49.22,29.726,0.000,0.2061,4.272,,,,,,0.4,3.3,0,60.90,69.43,,,,,,,,,,,,,
08/26/20,05:10:00,0.0,1,65.30,48.89,29.726,0.000,0.2070,4.271,,,,,,0.0,0.4,0,60.56,69.39,,,,,,,,,,,,,
08/26/20,05:15:00,0.0,1,66.10,48.81,29.723,0.000,0.2056,4.271,,,,,,0.0,0.4,0,60.13,69.34,,,,,,,,,,,,,
08/26/20,05:20:00,0.0,1,67.00,48.92,29.726,0.000,0.2061,4.256,,,,,,0.0,0.4,0,59.87,69.34,,,,,,,,,,,,,
08/26/20,05:25:00,0.0,1,67.10,49.04,29.729,0.000,0.2073,4.266,,,,,,0.0,0.4,0,59.96,69.30,,,,,,,,,,,,,
08/26/20,05:30:00,0.0,1,66.50,49.05,29.735,0.000,0.2073,4.269,,,,,,0.0,0.4,0,60.22,69.26,,,,,,,,,,,,,
08/26/20,05:35:00,0.0,1,67.00,48.88,29.738,0.000,0.2061,4.269,,,,,,0.0,0.4,0,59.83,69.21,,,,,,,,,,,,,
08/26/20,05:40:00,0.0,1,66.90,49.17,29.744,0.000,0.2061,4.271,,,,,,0.0,0.4,0,60.17,69.17,,,,,,,,,,,,,
08/26/20,05:45:00,0.0,1,67.20,48.96,29.744,0.000,0.2070,4.271,,,,,,0.0,0.4,0,59.83,69.17,,,,,,,,,,,,,
08/26/20,05:50:00,0.0,1,68.10,48.99,29.747,0.000,0.2070,4.271,,,,,,0.0,0.4,0,59.49,69.13,,,,,,,,,,,,,
08/26/20,05:55:00,0.0,2,68.80,48.69,29.747,0.000,0.2061,4.271,,,,,,0.0,0.4,0,58.88,69.08,,,,,,,,,,,,,
08/26/20,06:00:00,0.6,3,69.70,48.62,29.750,0.000,0.2056,4.271,,,,,,0.0,0.0,0,58.45,69.04,,,,,,,,,,,,,
08/26/20,06:05:00,0.0,4,70.50,48.84,29.753,0.000,0.2070,4.271,,,,,,0.0,0.0,0,58.37,69.00,,,,,,,,,,,,,
08/26/20,06:10:00,0.6,7,70.90,48.95,29.756,0.000,0.2056,4.271,,,,,,0.0,0.4,0,58.32,69.00,,,,,,,,,,,,,
08/26/20,06:15:00,0.6,9,71.60,49.01,29.762,0.000,0.2056,4.272,,,,,,0.0,0.0,0,58.11,68.96,,,,,,,,,,,,,
08/26/20,06:20:00,0.6,11,71.80,49.21,29.765,0.000,0.2073,4.254,,,,,,0.0,0.0,0,58.24,68.91,,,,,,,,,,,,,
08/26/20,06:25:00,0.6,26,71.80,49.42,29.765,0.000,0.2073,4.268,,,,,,0.0,0.0,0,58.45,68.87,,,,,,,,,,,,,
08/26/20,06:30:00,0.0,47,71.30,50.18,29.762,0.000,0.2064,4.272,,,,,,0.0,0.4,0,59.44,68.87,,,,,,,,,,,,,
08/26/20,06:35:00,0.0,62,70.80,50.16,29.762,0.000,0.2083,4.277,,,,,,0.0,0.4,0,59.62,68.83,,,,,,,,,,,,,
08/26/20,06:40:00,0.0,77,70.90,50.48,29.762,0.000,0.2083,4.280,,,,,,0.0,0.4,0,59.92,68.78,,,,,,,,,,,,,
08/26/20,06:45:00,0.0,94,70.40,50.66,29.765,0.000,0.2070,4.283,,,,,,0.0,0.0,0,60.30,68.74,,,,,,,,,,,,,
08/26/20,06:50:00,0.0,112,70.20,50.63,29.765,0.000,0.2070,4.287,,,,,,0.0,0.4,0,60.35,68.74,,,,,,,,,,,,,
08/26/20,06:55:00,0.0,131,70.20,50.96,29.768,0.000,0.2070,4.292,,,,,,0.0,0.4,0,60.69,68.70,,,,,,,,,,,,,
08/26/20,07:00:00,0.0,142,69.70,51.09,29.771,0.000,0.2064,4.296,,,,,,0.0,0.4,0,61.03,68.66,,,,,,,,,,,,,
08/26/20,07:05:00,0.0,104,68.60,51.03,29.768,0.000,0.2061,4.299,,,,,,0.0,1.7,0,61.42,68.66,,,,,,,,,,,,,
08/26/20,07:10:00,0.0,174,67.80,51.41,29.771,0.000,0.2064,4.298,,,,,,0.0,0.4,0,62.15,68.61,,,,,,,,,,,,,
08/26/20,07:15:00,0.0,192,66.40,51.26,29.771,0.000,0.2064,4.298,,,,,,0.0,0.4,0,62.58,68.57,,,,,,,,,,,,,
08/26/20,07:20:00,0.0,49,65.30,50.52,29.771,0.000,0.2056,4.278,,,,,,0.0,0.4,0,62.28,68.57,,,,,,,,,,,,,
08/26/20,07:25:00,0.0,54,65.10,51.25,29.774,0.000,0.2061,4.302,,,,,,0.0,0.4,0,63.13,68.53,,,,,,,,,,,,,
08/26/20,07:30:00,0.0,198,63.80,50.38,29.777,0.000,0.2047,4.298,,,,,,0.0,0.8,0,62.79,68.48,,,,,,,,,,,,,
08/26/20,07:35:00,0.0,227,62.60,49.67,29.777,0.000,0.2047,4.299,,,,,,0.0,0.8,0,62.58,68.48,,,,,,,,,,,,,
08/26/20,07:40:00,0.0,151,61.10,49.06,29.780,0.000,0.2061,4.301,,,,,,0.4,6.2,0,62.62,68.44,,,,,,,,,,,,,
08/26/20,07:45:00,0.0,244,60.10,48.78,29.780,0.000,0.2052,4.301,,,,,,0.8,6.2,0,62.79,68.44,,,,,,,,,,,,,
08/26/20,07:50:00,0.0,81,59.80,48.84,29.777,0.000,0.2056,4.302,,,,,,0.0,1.7,0,63.00,68.40,,,,,,,,,,,,,
08/26/20,07:55:00,0.0,289,60.20,49.47,29.777,0.000,0.2047,4.302,,,,,,0.8,10.0,0,63.48,68.40,,,,,,,,,,,,,
08/26/20,08:00:00,0.0,279,59.60,49.20,29.774,0.000,0.2047,4.304,,,,,,1.2,8.3,0,63.48,68.40,,,,,,,,,,,,,
08/26/20,08:05:00,0.0,273,60.10,49.66,29.777,0.000,0.2047,4.304,,,,,,0.8,6.2,0,63.73,68.36,,,,,,,,,,,,,
08/26/20,08:10:00,0.0,327,60.30,49.31,29.777,0.000,0.2064,4.302,,,,,,2.5,9.1,0,63.26,68.31,,,,,,,,,,,,,
08/26/20,08:15:00,0.0,367,60.30,49.67,29.774,0.000,0.2043,4.301,,,,,,0.0,3.7,0,63.65,68.31,,,,,,,,,,,,,
08/26/20,08:20:00,0.0,426,60.00,50.71,29.771,0.000,0.2047,4.305,,,,,,0.4,5.4,0,64.89,68.31,,,,,,,,,,,,,
08/26/20,08:25:00,0.0,397,58.70,49.55,29.768,0.000,0.2038,4.305,,,,,,0.4,5.4,0,64.29,68.27,,,,,,,,,,,,,
08/26/20,08:30:00,0.0,188,58.70,48.47,29.768,0.000,0.2038,4.301,,,,,,0.8,7.9,0,63.13,68.27,,,,,,,,,,,,,
08/26/20,08:35:00,0.0,351,59.10,48.21,29.768,0.000,0.2043,4.304,,,,,,1.7,13.7,0,62.66,68.23,,,,,,,,,,,,,
08/26/20,08:40:00,0.0,271,58.70,48.07,29.768,0.000,0.2020,4.302,,,,,,2.1,11.6,0,62.70,68.23,,,,,,,,,,,,,
08/26/20,08:45:00,0.0,284,58.20,49.28,29.771,0.000,0.2035,4.299,,,,,,0.4,7.9,0,64.25,68.23,,,,,,,,,,,,,
08/26/20,08:50:00,0.0,477,56.40,47.80,29.771,0.000,0.2056,4.305,,,,,,1.2,9.5,0,63.56,68.18,,,,,,,,,,,,,
08/26/20,08:55:00,0.0,474,56.30,47.88,29.771,0.000,0.2029,4.299,,,,,,2.1,10.4,0,63.69,68.18,,,,,,,,,,,,,
08/26/20,09:00:00,0.0,486,55.30,47.76,29.768,0.000,0.2052,4.307,,,,,,1.7,8.3,0,64.07,68.14,,,,,,,,,,,,,
08/26/20,09:05:00,0.0,497,54.50,47.69,29.768,0.000,0.2035,4.301,,,,,,0.8,5.8,0,64.42,68.14,,,,,,,,,,,,,
08/26/20,09:10:00,0.0,513,53.60,47.52,29.765,0.000,0.2008,4.310,,,,,,2.1,11.2,0,64.72,68.14,,,,,,,,,,,,,
08/26/20,09:15:00,0.0,523,53.60,46.61,29.762,0.000,0.2020,4.305,,,,,,2.1,10.4,0,63.73,68.14,,,,,,,,,,,,,
08/26/20,09:20:00,0.0,492,53.70,47.30,29.762,0.000,0.2008,4.305,,,,,,2.1,12.9,0,64.42,68.10,,,,,,,,,,,,,
08/26/20,09:25:00,0.0,573,53.50,47.55,29.759,0.000,0.2017,4.308,,,,,,1.2,8.3,0,64.80,68.10,,,,,,,,,,,,,
08/26/20,09:30:00,0.0,498,53.10,47.87,29.753,0.000,0.2003,4.304,,,,,,2.9,10.0,0,65.36,68.10,,,,,,,,,,,,,
08/26/20,09:35:00,0.0,348,52.90,47.02,29.756,0.000,0.1994,4.301,,,,,,2.1,9.5,0,64.55,68.10,,,,,,,,,,,,,
08/26/20,09:40:00,0.0,279,53.60,48.28,29.762,0.000,0.2003,4.310,,,,,,0.8,5.8,0,65.53,68.06,,,,,,,,,,,,,
08/26/20,09:45:00,0.0,607,52.60,46.51,29.762,0.000,0.1985,4.307,,,,,,0.8,9.1,0,64.16,68.06,,,,,,,,,,,,,
08/26/20,09:50:00,0.0,348,53.30,47.61,29.768,0.000,0.1999,4.301,,,,,,0.4,6.2,0,64.97,68.06,,,,,,,,,,,,,
08/26/20,09:55:00,0.0,612,52.50,47.69,29.771,0.000,0.2003,4.299,,,,,,0.0,1.7,0,65.49,68.06,,,,,,,,,,,,,
08/26/20,10:00:00,0.0,282,51.00,47.55,29.771,0.000,0.1990,4.311,,,,,,0.4,5.4,0,66.17,68.06,,,,,,,,,,,,,
08/26/20,10:05:00,0.0,629,50.00,46.15,29.774,0.000,0.1985,4.305,,,,,,1.7,9.1,0,65.23,68.06,,,,,,,,,,,,,
08/26/20,10:10:00,0.0,556,49.20,46.20,29.777,0.000,0.1985,4.301,,,,,,2.1,11.6,0,65.74,68.06,,,,,,,,,,,,,
08/26/20,10:15:00,0.0,578,48.80,46.49,29.774,0.000,0.1985,4.299,,,,,,2.9,10.0,0,66.30,68.06,,,,,,,,,,,,,
08/26/20,10:20:00,0.0,591,47.10,44.93,29.771,0.000,0.1954,4.301,,,,,,1.7,10.8,0,65.62,68.06,,,,,,,,,,,,,
08/26/20,10:25:00,0.0,571,47.90,45.61,29.771,0.000,0.2008,4.308,,,,,,0.4,4.6,0,65.87,68.06,,,,,,,,,,,,,
08/26/20,10:30:00,0.0,796,48.00,46.21,29.765,0.000,0.2003,4.304,,,,,,0.4,5.0,0,66.47,68.06,,,,,,,,,,,,,
08/26/20,10:35:00,0.0,791,47.80,45.75,29.765,0.000,0.1985,4.301,,,,,,1.2,8.3,0,66.09,68.06,,,,,,,,,,,,,
08/26/20,10:40:00,0.0,783,47.60,46.85,29.765,0.000,0.1954,4.299,,,,,,0.4,4.6,0,67.41,68.06,,,,,,,,,,,,,
08/26/20,10:45:00,0.0,796,46.90,45.99,29.765,0.000,0.1985,4.314,,,,,,1.2,8.7,0,66.90,68.06,,,,,,,,,,,,,
08/26/20,10:50:00,0.0,778,46.00,46.11,29.768,0.000,0.1945,4.307,,,,,,1.2,8.7,0,67.59,68.06,,,,,,,,,,,,,
08/26/20,10:55:00,0.0,653,46.20,45.79,29.768,0.000,0.1954,4.302,,,,,,1.2,9.1,0,67.11,68.10,,,,,,,,,,,,,
08/26/20,11:00:00,0.0,797,46.40,46.22,29.771,0.000,0.1954,4.301,,,,,,1.2,12.0,0,67.46,68.10,,,,,,,,,,,,,
08/26/20,11:05:00,0.0,646,45.00,45.14,29.771,0.000,0.1917,4.310,,,,,,0.8,10.8,0,67.16,68.10,,,,,,,,,,,,,
08/26/20,11:10:00,0.0,829,45.50,45.47,29.771,0.000,0.1932,4.307,,,,,,0.8,10.0,0,67.20,68.14,,,,,,,,,,,,,
08/26/20,11:15:00,0.0,678,44.90,45.54,29.771,0.000,0.1923,4.304,,,,,,2.1,9.5,0,67.67,68.14,,,,,,,,,,,,,
08/26/20,11:20:00,0.0,576,45.00,44.71,29.774,0.000,0.1939,4.317,,,,,,2.1,9.1,0,66.69,68.14,,,,,,,,,,,,,
08/26/20,11:25:00,0.0,379,45.80,44.12,29.777,0.000,0.1935,4.311,,,,,,0.8,5.0,0,65.53,68.14,,,,,,,,,,,,,
08/26/20,11:30:00,0.0,357,46.80,44.53,29.774,0.000,0.1948,4.307,,,,,,1.2,7.9,0,65.36,68.18,,,,,,,,,,,,,
08/26/20,11:35:00,0.0,761,47.50,45.43,29.771,0.000,0.1954,4.304,,,,,,0.8,7.5,0,65.92,68.18,,,,,,,,,,,,,
08/26/20,11:40:00,0.0,736,47.10,45.68,29.768,0.000,0.1932,4.302,,,,,,0.8,7.5,0,66.43,68.23,,,,,,,,,,,,,
08/26/20,11:45:00,0.0,787,46.90,46.38,29.768,0.000,0.1939,4.301,,,,,,1.2,7.9,0,67.33,68.23,,,,,,,,,,,,,
08/26/20,11:50:00,0.0,692,47.10,46.26,29.768,0.000,0.1913,4.299,,,,,,0.8,8.3,0,67.07,68.23,,,,,,,,,,,,,
08/26/20,11:55:00,0.0,771,46.70,45.84,29.768,0.000,0.1917,4.320,,,,,,2.5,13.7,0,66.86,68.27,,,,,,,,,,,,,
08/26/20,12:00:00,0.0,777,46.50,46.43,29.771,0.000,0.1913,4.308,,,,,,2.9,14.9,0,67.63,68.27,,,,,,,,,,,,,
08/26/20,12:05:00,0.0,776,45.50,45.82,29.771,0.000,0.1904,4.305,,,,,,1.2,10.8,0,67.59,68.31,,,,,,,,,,,,,
08/26/20,12:10:00,0.0,781,46.00,46.38,29.765,0.000,0.1908,4.302,,,,,,1.2,14.5,0,67.88,68.31,,,,,,,,,,,,,
08/26/20,12:15:00,0.0,781,46.00,45.52,29.765,0.000,0.1898,4.302,,,,,,1.7,8.7,0,66.94,68.31,,,,,,,,,,,,,
08/26/20,12:20:00,0.0,782,46.20,47.74,29.762,0.000,0.1913,4.310,,,,,,2.1,9.1,0,69.26,68.36,,,,,,,,,,,,,
08/26/20,12:25:00,0.0,782,44.90,45.82,29.759,0.000,0.1895,4.305,,,,,,3.7,16.2,0,67.97,68.36,,,,,,,,,,,,,
08/26/20,12:30:00,0.0,783,45.50,46.13,29.756,0.000,0.1895,4.302,,,,,,2.5,11.2,0,67.93,68.36,,,,,,,,,,,,,
08/26/20,12:35:00,0.0,783,45.60,46.73,29.753,0.000,0.1904,4.301,,,,,,2.9,12.9,0,68.53,68.40,,,,,,,,,,,,,
08/26/20,12:40:00,0.0,787,45.20,47.08,29.750,0.000,0.1904,4.299,,,,,,5.0,10.4,0,69.17,68.40,,,,,,,,,,,,,
08/26/20,12:45:00,0.0,788,43.80,47.92,29.747,0.000,0.1913,4.319,,,,,,3.3,8.3,0,71.02,68.44,,,,,,,,,,,,,
08/26/20,12:50:00,0.0,789,42.50,45.72,29.747,0.000,0.1935,4.308,,,,,,3.7,9.5,0,69.47,68.44,,,,,,,,,,,,,
08/26/20,12:55:00,0.0,788,43.60,46.24,29.738,0.000,0.1913,4.305,,,,,,0.8,10.0,0,69.30,68.48,,,,,,,,,,,,,
08/26/20,13:00:00,0.0,788,42.20,44.88,29.738,0.000,0.1908,4.304,,,,,,1.7,11.2,0,68.74,68.48,,,,,,,,,,,,,
08/26/20,13:05:00,0.0,787,42.80,46.68,29.738,0.000,0.1926,4.301,,,,,,0.8,6.6,0,70.33,68.53,,,,,,,,,,,,,
08/26/20,13:10:00,0.0,782,42.20,45.50,29.729,0.000,0.1917,4.301,,,,,,1.2,11.2,0,69.43,68.53,,,,,,,,,,,,,
08/26/20,13:15:00,0.0,779,42.50,46.19,29.723,0.000,0.1917,4.299,,,,,,1.2,8.3,0,69.99,68.57,,,,,,,,,,,,,
08/26/20,13:20:00,0.0,782,42.20,46.85,29.723,0.000,0.1917,4.310,,,,,,0.8,9.5,0,70.93,68.57,,,,,,,,,,,,,
08/26/20,13:25:00,0.0,776,41.80,45.33,29.720,0.000,0.1908,4.305,,,,,,0.4,5.8,0,69.51,68.61,,,,,,,,,,,,,
08/26/20,13:30:00,0.0,772,42.40,47.68,29.723,0.000,0.1917,4.302,,,,,,0.4,8.3,0,71.71,68.61,,,,,,,,,,,,,
08/26/20,13:35:00,0.0,767,41.20,45.68,29.726,0.000,0.1913,4.301,,,,,,1.2,9.1,0,70.33,68.66,,,,,,,,,,,,,
08/26/20,13:40:00,0.0,759,41.70,46.85,29.723,0.000,0.1913,4.308,,,,,,0.8,8.3,0,71.27,68.66,,,,,,,,,,,,,
08/26/20,13:45:00,0.0,758,41.90,47.98,29.718,0.000,0.1923,4.314,,,,,,1.2,9.1,0,72.39,68.70,,,,,,,,,,,,,
08/26/20,13:50:00,0.0,752,41.80,47.30,29.715,0.000,0.1932,4.307,,,,,,2.5,10.4,0,71.71,68.74,,,,,,,,,,,,,
08/26/20,13:55:00,0.0,748,39.80,45.96,29.718,0.000,0.1891,4.304,,,,,,2.5,10.0,0,71.66,68.74,,,,,,,,,,,,,
08/26/20,14:00:00,0.0,744,39.80,45.23,29.718,0.000,0.1923,4.302,,,,,,1.7,9.1,0,70.84,68.78,,,,,,,,,,,,,
08/26/20,14:05:00,0.0,738,39.90,46.83,29.712,0.000,0.1935,4.301,,,,,,1.7,8.7,0,72.57,68.78,,,,,,,,,,,,,
08/26/20,14:10:00,0.0,732,39.00,46.11,29.709,0.000,0.1923,4.301,,,,,,5.0,12.9,0,72.44,68.83,,,,,,,,,,,,,
08/26/20,14:15:00,0.0,724,39.50,47.22,29.709,0.000,0.1935,4.301,,,,,,0.4,5.8,0,73.30,68.83,,,,,,,,,,,,,
08/26/20,14:20:00,0.0,718,39.80,46.77,29.715,0.000,0.1923,4.307,,,,,,2.1,14.5,0,72.57,68.87,,,,,,,,,,,,,
08/26/20,14:25:00,0.0,711,39.90,47.64,29.718,0.000,0.1926,4.302,,,,,,0.8,5.0,0,73.47,68.87,,,,,,,,,,,,,
08/26/20,14:30:00,0.0,706,39.20,47.56,29.712,0.000,0.1935,4.301,,,,,,1.2,12.5,0,73.90,68.91,,,,,,,,,,,,,
08/26/20,14:35:00,0.0,703,39.10,47.92,29.712,0.000,0.1923,4.301,,,,,,0.4,4.2,0,74.38,68.96,,,,,,,,,,,,,
08/26/20,14:40:00,0.0,689,37.50,46.69,29.709,0.000,0.1954,4.307,,,,,,1.7,10.0,0,74.25,68.96,,,,,,,,,,,,,
08/26/20,14:45:00,0.0,682,37.50,46.38,29.703,0.000,0.1926,4.311,,,,,,0.4,2.5,0,73.90,69.00,,,,,,,,,,,,,
08/26/20,14:50:00,0.0,674,37.40,45.97,29.703,0.000,0.1917,4.305,,,,,,0.8,7.9,0,73.52,69.00,,,,,,,,,,,,,
08/26/20,14:55:00,0.0,667,36.20,45.26,29.703,0.000,0.1913,4.302,,,,,,0.0,0.8,0,73.69,69.04,,,,,,,,,,,,,
08/26/20,15:00:00,0.0,658,35.80,45.43,29.700,0.000,0.1923,4.301,,,,,,1.2,7.1,0,74.21,69.04,,,,,,,,,,,,,
08/26/20,15:05:00,0.0,648,35.60,46.08,29.700,0.000,0.1935,4.301,,,,,,0.4,5.4,0,75.12,69.08,,,,,,,,,,,,,
08/26/20,15:10:00,0.0,637,34.80,44.87,29.700,0.000,0.1926,4.299,,,,,,0.8,10.0,0,74.42,69.13,,,,,,,,,,,,,
08/26/20,15:15:00,0.0,632,34.60,46.24,29.697,0.000,0.1935,4.299,,,,,,0.0,0.8,0,76.16,69.17,,,,,,,,,,,,,
08/26/20,15:20:00,0.0,622,33.20,43.98,29.694,0.000,0.1932,4.319,,,,,,0.8,7.5,0,74.81,69.17,,,,,,,,,,,,,
08/26/20,15:25:00,0.0,613,33.90,44.64,29.694,0.000,0.1939,4.308,,,,,,0.8,10.4,0,74.94,69.21,,,,,,,,,,,,,
08/26/20,15:30:00,0.0,603,33.40,44.67,29.694,0.000,0.1908,4.305,,,,,,0.4,7.5,0,75.42,69.21,,,,,,,,,,,,,
08/26/20,15:35:00,0.0,596,33.20,43.98,29.694,0.000,0.1926,4.304,,,,,,0.8,7.5,0,74.81,69.26,,,,,,,,,,,,,
